source,source_record_id,source_snapshot_date,title,title_normalized,job_level,location,experience_years_min,experience_years_max,skills,salary_min,salary_max,category,source_metadata
topcv,2089189,2026-07-05,Senior Tester (QA) | 3+ Năm Kinh Nghiệm | Offer Up To 20M,Senior QA Engineer,senior,Ha Noi,3,3,[],10000000.00,20000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN SMART - SOLUTIONS VIỆT NAM"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""4acf23e99ab415284df4c70305e573d70666953e9f79f2efb3e79b8592ad6d04"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:48.047167+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/senior-tester-qa-3-nam-kinh-nghiem-offer-up-to-20m/2089189.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2093705,2026-07-15,"Kỹ Thuật Máy Photocopy,Máy In,Mạng,Máy Tính,Camera","Kỹ Thuật Máy Photocopy,Máy In,Mạng,Máy Tính,Camera",mid,Ho Chi Minh,1,1,[],10000000.00,15000000.00,information_technology,"{""company_name"":""CÔNG TY TNHH TM DV ĐT TIN HỌC BÁCH VIỆT"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""9e8cff82a6e24a8626801df484de9036592ca1ff2c102bfdf784d6b8c05f68e6"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:27.869944+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/ky-thuat-may-photocopy-may-in-mang-may-tinh-camera/2093705.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2097246,2026-07-18,"IT Phần Cứng,Phần Mềm Có Nhận SV Mới Ra Trường","IT Phần Cứng,Phần Mềm Có Nhận SV Mới Ra Trường",mid,Hưng Yên,0,0,[],8000000.00,15000000.00,information_technology,"{""company_name"":""Công ty TNHH thương mại và tin học An Thảo"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""c574fe24b779d1e8ff8e87586f622338ac4bc1a393d3dcc1ac6dcb8d7e75ec5c"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:48.064885+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/it-phan-cung-phan-mem-co-nhan-sv-moi-ra-truong/2097246.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2098302,2026-07-12,Kỹ Thuật Dự Án & Presale (3 Năm Kinh Nghiệm) - Mức Lương 12 - 15 Triệu++,Kỹ Thuật Dự Án & Presale 3 Năm Kinh Nghiệm - Mức Lương 12 - 15 Triệu++,mid,Ha Noi,3,3,[],12000000.00,15000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN ĐẦU TƯ HCOM"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""f7e6c3b78e7a081265dd2a0bf3b222cff11797405ebab098b0e39c11efba7b0a"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:48.049127+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/ky-thuat-du-an-presale-3-nam-kinh-nghiem-muc-luong-12-15-trieu/2098302.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2101579,2026-07-12,Trưởng Nhóm Business Analyst,Business Analyst,lead,Ha Noi,3,3,[],18000000.00,24000000.00,information_technology,"{""company_name"":""Công ty Cổ phần Công nghệ Phần mềm Tinh Vân"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""c76bd2b6bfca4b911b057f84f040f90f4e2ad46b4ca26ad18708913091561ae0"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:07.955654+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/truong-nhom-business-analyst/2101579.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2107570,2026-07-13,Senior BA - Domain ERP - Ứng Dụng AI,Senior BA - Domain ERP - Ứng Dụng AI,senior,Ha Noi,2,2,"[""Adobe Illustrator""]",20000000.00,25000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN ĐẦU TƯ HBR HOLDINGS"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""499e5608aedd5da0c6df2a21ed61ae52883062efc1223ecb0cf382b2a6f4602c"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:03.050211+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/senior-ba-domain-erp-ung-dung-ai/2107570.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2107838,2026-07-12,Nhân Viên Kinh Doanh Mảng Công Nghệ Thông Tin,Nhân Viên Kinh Doanh Mảng Công Nghệ Thông Tin,mid,Ho Chi Minh,0,0,[],8000000.00,15000000.00,information_technology,"{""company_name"":""CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM NASANI"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""5a1e7629e5a24df60a0398f440e7c33d26fbf469366d586f22734990c3cc2850"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:07.914994+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-mang-cong-nghe-thong-tin/2107838.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2114733,2026-07-14,Junior User Acquisition Executive (Mobile App),Junior User Acquisition Executive Mobile App ,junior,Ha Noi,0,1,[],8000000.00,25000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN CÔNG NGHỆ V1"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""1cb8f064051a2ee72aa3b8193822b2f317ec20109d060fcd6a97109f74693b91"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:57.898372+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/junior-user-acquisition-executive-mobile-app/2114733.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2121032,2026-07-12,Trưởng Nhóm Phân Tích Nghiệp Vụ,Business Analyst,lead,Ha Noi,3,3,[],15000000.00,22000000.00,information_technology,"{""company_name"":""Công ty cổ phần Ecoit"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""fe0c878ed079ea3fa5accf8626b30ac50d14a9b8f657948450a3b7dbe7bb9a36"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:07.934997+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/truong-nhom-phan-tich-nghiep-vu/2121032.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2121567,2026-07-15,Nhân Viên Marketing Ai,Nhân Viên Marketing Ai,mid,Ha Noi,1,1,"[""Adobe Illustrator""]",13000000.00,16000000.00,information_technology,"{""company_name"":""CÔNG TY TNHH KANACARE VIỆT NAM"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""556d171970781f1120ad865918f52a149ce1a085be2f9b1561cf85f7e7539b01"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:57.888547+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-marketing-ai/2121567.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2126918,2026-07-14,Chuyên Viên System Admin,Chuyên Viên System Admin,mid,Ha Noi,2,2,[],,30000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN CÔNG NGHỆ SỐ THIÊN QUANG"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""58513b3ad8b490331437c3a394f43c1836ee0222cbf6512b04a70be771c5ce79"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:57.900257+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/chuyen-vien-system-admin/2126918.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2128413,2026-07-12,Technical Leader (Backend - AI Agent),Backend Developer,lead,Ha Noi,5,5,"[""Adobe Illustrator""]",,60000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN CÔNG NGHỆ SAVA META"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""52e0804a091e333d950b54298a9ce022dfee1bc1eefcaaef054f582b2e22e0a4"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:07.951945+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/technical-leader-backend-ai-agent/2128413.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2128903,2026-07-12,Business Analyst Data Bank,Business Analyst,mid,Ha Noi,3,3,[],15000000.00,30000000.00,information_technology,"{""company_name"":""Công Ty Cổ Phần GoGroup"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""f90a52dca5faebdaa4cb21481dd2b0239bf61c397b36eab1d8c42d1c6eb3ecb7"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:43.065380+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/business-analyst-data-bank/2128903.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2143651,2026-07-12,Business Analyst,Business Analyst,mid,Ha Noi,4,4,[],,35000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN CMC OPENAI"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""43f7f163beead9a2727c2be5b26188631236e99f823f4db230a38814fc5d346e"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:27.862723+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/business-analyst/2143651.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2143658,2026-07-14,Technical Support,Technical Support,mid,Ha Noi,2,2,[],,15000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN CMC OPENAI"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""aa8bb1791ebe9981e45e1d5205edaf525241fee339147254bd9b530e095b4d92"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:48.042241+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/technical-support/2143658.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2148612,2026-07-12,Nhân Viên Vận Hành Máy Phay CNC - Setup Giỏi Đào Tạo Lên Lập Trình,Nhân Viên Vận Hành Máy Phay CNC - Setup Giỏi Đào Tạo Lên Lập Trình,mid,Ho Chi Minh,0,0,[],9000000.00,15000000.00,information_technology,"{""company_name"":""CÔNG TY TNHH CTI VN"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""f4e2adeb80f02096ca2e34b9646b9cf4609d39db1a2ab5a4e9b52a2f737d5659"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:07.948332+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-van-hanh-may-phay-cnc-setup-gioi-dao-tao-len-lap-trinh/2148612.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2148775,2026-07-12,Nhân Viên Vận Hành Máy Tiện CNC - Setup Giỏi Đào Tạo Lên Lập Trình,Nhân Viên Vận Hành Máy Tiện CNC - Setup Giỏi Đào Tạo Lên Lập Trình,mid,Ho Chi Minh,0,0,[],9000000.00,15000000.00,information_technology,"{""company_name"":""CÔNG TY TNHH CTI VN"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""e5bacec035c87a5d9c35f2e0f930853669206a65f9f2caa1b9bf54611ec8f49f"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:32.789231+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-van-hanh-may-tien-cnc-setup-gioi-dao-tao-len-lap-trinh/2148775.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2150818,2026-07-12,Presale Security Engineer,Security Engineer,mid,Ha Noi,3,3,[],,45000000.00,information_technology,"{""company_name"":""VDI - Công ty Cổ phần Đầu tư Kỹ thuật số Việt"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""df46622d313ef29efbb88d98b4a7f3c18f613210811ff67a6594e7da05b46ee7"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:03.088201+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/presale-security-engineer/2150818.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2155629,2026-07-12,System Administrator / Kỹ Sư Triển Khai Hệ Thống,System Engineer,mid,Ha Noi,2,2,[],16000000.00,20000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ VÀ THƯƠNG MẠI SOFTDREAMS"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""7f6d0782d134dc685fb14b2e63f45cafd200a6ac403b9691b90ccccc925e3ced"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:48.038569+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/system-administrator-ky-su-trien-khai-he-thong/2155629.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2156788,2026-07-18,Nhân Viên Kinh Doanh Mảng Công Nghệ Thông Tin,Nhân Viên Kinh Doanh Mảng Công Nghệ Thông Tin,mid,Ho Chi Minh,0,0,[],8000000.00,15000000.00,information_technology,"{""company_name"":""CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM NASANI"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""c531f0a7cd6e16857c4c173d081cc784c19f7e7671c372baa38b50ba91de7efa"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:48.066797+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-mang-cong-nghe-thong-tin/2156788.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2165823,2026-07-15,Manual Tester (Định Hướng Leader),QA Engineer,lead,Ha Noi,5,5,[],20000000.00,25000000.00,information_technology,"{""company_name"":""Công ty TNHH Relipa"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""3c15a5fd9a0876975e7d6287ff6e6aa032c9609c324b3dfbf0d7769bc4c53049"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:57.891461+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/manual-tester-dinh-huong-leader/2165823.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2167604,2026-07-12,Kỹ Sư Cơ Khí Lập Trình CAD/CAM,Kỹ Sư Cơ Khí Lập Trình CAD/CAM,mid,Ha Noi,0,0,[],10000000.00,20000000.00,information_technology,"{""company_name"":""CÔNG TY TNHH CƠ KHÍ CHÍNH XÁC BÌNH MINH"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""44418eb3a95aa563e5760f47a9c6d561b4c57d4b0d33d7de656958d1170b0ec9"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:07.929815+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/ky-su-co-khi-lap-trinh-cad-cam/2167604.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2168872,2026-07-15,Chuyên Viên Công Nghệ Thông Tin (IT Help Desk),Chuyên Viên Công Nghệ Thông Tin IT Help Desk ,mid,Bắc Ninh,1,1,[],13000000.00,20000000.00,information_technology,"{""company_name"":""Công ty TNHH Kỹ thuật Xây dựng Đỉnh Việt"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""370d266977502221282c53d540cf7230f66f8f867fb83b3359ddc280d0e89864"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:57.883614+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/chuyen-vien-cong-nghe-thong-tin-it-help-desk/2168872.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
